Latitude,Longitude,Altitude
47.290106,11.4082882,1364.758
47.2901093,11.408289,1364.386
47.2901123,11.4082898,1364.158
47.2901167,11.4082903,1363.826
47.2901163,11.4082907,1363.862
47.290119,11.4082937,1363.811
47.2901192,11.4082977,1363.79
47.2901203,11.4083016,1363.594
47.2901226,11.4083025,1363.283
47.2901217,11.408313,1363.525
47.2901246,11.4083158,1363.24
47.2901227,11.4083197,1363.323
47.2901242,11.408325,1363.187
47.2901292,11.4083322,1362.911
47.2901312,11.4083375,1362.573
47.2901332,11.4083424,1362.187
47.2901258,11.4083502,1362.548
47.2901204,11.408357,1362.407
47.2901184,11.4083657,1362.145
47.2901243,11.4083669,1361.097
47.2901267,11.4083714,1360.676
47.2901249,11.4083758,1359.904
47.2901252,11.4083808,1359.153
47.2901156,11.4083912,1359.625
47.2901136,11.4083982,1359.436
47.2901141,11.4084022,1359.009
47.2901152,11.408404,1358.437
47.2901136,11.408407,1358.005
47.2901209,11.4084047,1356.618
47.2901181,11.4084081,1356.107
47.2901157,11.4084093,1355.332
47.2901139,11.4084104,1354.796
47.2901118,11.4084115,1354.296
47.2901063,11.4084133,1353.836
47.2901045,11.408419,1353.537
47.290103,11.4084249,1353.137
47.2901018,11.4084296,1352.607
47.2900991,11.4084342,1352.096
47.2900958,11.4084374,1351.326
47.2900881,11.4084419,1350.971
47.2900818,11.408446,1350.533
47.2900735,11.4084502,1350.241
47.290069,11.4084534,1349.854
47.290067,11.4084564,1349.345
47.2900653,11.4084592,1348.865
47.2900632,11.408463,1348.53
47.2900615,11.4084671,1348.187
47.2900602,11.408471,1347.831
47.2900597,11.408475,1347.472
47.2900628,11.408477,1346.979
47.2900631,11.4084808,1346.763
47.2900641,11.4084837,1346.542
47.2900627,11.4084862,1346.537
47.2900629,11.4084908,1346.38
47.2900644,11.4084954,1345.993
