Latitude,Longitude,Altitude
47.2937811,11.3937363,1536.222
47.2937844,11.3937404,1536.222
47.2937877,11.3937445,1536.223
47.293791,11.3937486,1536.223
47.2937943,11.3937527,1536.223
47.2937976,11.3937568,1536.223
47.2938009,11.3937609,1536.223
47.2938042,11.393765,1536.223
47.2938075,11.3937691,1536.223
47.2938108,11.3937732,1536.223
47.2938141,11.3937773,1536.223
47.2938174,11.3937814,1536.224
47.2938206,11.3937855,1536.224
47.2938239,11.3937896,1536.224
47.2938272,11.3937937,1536.224
47.2938305,11.3937978,1536.224
47.2938338,11.3938019,1536.224
47.2938371,11.393806,1536.224
47.2938404,11.3938101,1536.224
47.2938437,11.3938142,1536.225
47.293847,11.3938183,1536.225
47.2938503,11.3938224,1536.225
47.2938536,11.3938265,1536.225
47.2938569,11.3938306,1536.225
47.2938602,11.3938348,1536.225
47.2938634,11.3938389,1536.225
47.2938667,11.393843,1536.225
47.29387,11.3938471,1536.225
47.2938733,11.3938512,1536.226
47.2938766,11.3938553,1536.226
47.2938799,11.3938594,1536.226
47.2938832,11.3938635,1536.226
47.2938865,11.3938676,1536.226
47.2938898,11.3938717,1536.226
47.2938931,11.3938758,1536.226
47.2938964,11.3938799,1536.226
47.2938997,11.393884,1536.227
47.293903,11.3938881,1536.227
47.2939062,11.3938922,1536.227
47.2939095,11.3938963,1536.227
