Latitude,Longitude,Altitude
47.2879343,11.4029861,856.917
47.2879345,11.4029864,856.967
47.2879345,11.4029864,856.99
47.2879343,11.4029862,856.946
47.2879342,11.4029862,856.958
47.2879342,11.4029863,856.97
47.2879342,11.4029863,857.014
47.2879341,11.4029861,856.983
47.2879341,11.402986,856.994
47.287934,11.402986,856.999
47.2879339,11.4029858,857.017
47.2879337,11.4029856,857.041
47.2879334,11.4029858,857.023
47.2879335,11.4029857,857.048
47.2879335,11.4029857,857.046
47.2879336,11.4029862,857.103
47.2879336,11.4029863,857.11
47.2879334,11.4029863,857.071
47.2879334,11.4029861,857.047
47.2879335,11.4029861,857.079
47.2879335,11.4029862,857.062
47.2879335,11.4029861,857.063
47.2879336,11.402986,857.042
47.2879336,11.4029861,857.039
47.2879338,11.4029862,857.06
47.2879338,11.4029862,857.053
47.287934,11.4029863,857.043
47.2879341,11.4029863,857.07
47.2879343,11.4029864,857.04
47.2879346,11.4029864,857.066
47.2879348,11.4029866,857.061
47.2879351,11.4029867,857.07
47.2879353,11.4029869,857.108
47.2879357,11.402987,857.104
47.287936,11.4029872,857.128
47.2879362,11.4029875,857.142
47.2879366,11.4029879,857.169
47.2879369,11.4029881,857.16
47.2879371,11.4029886,857.239
47.2879374,11.402989,857.243
47.2879378,11.4029891,857.255
47.287938,11.4029895,857.275
47.2879383,11.40299,857.354
47.2879385,11.4029902,857.361
47.2879388,11.4029905,857.383
47.2879389,11.4029909,857.419
47.2879392,11.4029912,857.456
47.2879394,11.4029915,857.475
47.2879397,11.4029918,857.518
47.2879399,11.4029921,857.549
47.2879401,11.4029923,857.57
47.2879403,11.4029927,857.616
47.2879406,11.4029931,857.656
47.2879407,11.4029933,857.685
47.2879409,11.4029936,857.718
47.2879412,11.4029939,857.754
47.2879415,11.4029943,857.738
47.2879417,11.4029945,857.825
47.2879419,11.4029949,857.865
47.2879421,11.4029952,857.907
47.2879422,11.4029956,857.965
47.2879424,11.4029956,857.987
47.2879426,11.4029959,858.051
47.2879428,11.4029963,858.076
47.287943,11.4029965,858.107
47.2879432,11.402997,858.144
47.2879435,11.4029973,858.102
47.2879438,11.4029979,858.092
47.287944,11.4029984,858.081
47.2879445,11.4029991,858.097
47.2879446,11.4029994,858.157
47.2879448,11.4029998,858.202
47.2879451,11.4030001,858.244
47.2879456,11.4030004,858.289
47.2879458,11.4030009,858.336
47.2879461,11.4030012,858.358
47.2879464,11.4030015,858.401
47.2879466,11.4030015,858.428
47.2879467,11.4030018,858.442
47.2879471,11.4030022,858.458
47.287947,11.4030023,858.49
47.2879469,11.4030025,858.543
47.2879467,11.4030028,858.546
47.2879464,11.403003,858.552
47.2879467,11.4030034,858.574
47.2879466,11.4030034,858.602
47.2879466,11.4030037,858.58
47.2879463,11.4030037,858.564
47.2879463,11.4030037,858.519
47.2879463,11.4030038,858.549
47.2879465,11.4030039,858.548
47.2879467,11.4030038,858.55
47.2879467,11.4030037,858.582
47.2879468,11.4030034,858.591
47.2879469,11.4030032,858.636
47.2879468,11.4030032,858.65
47.2879468,11.403003,858.652
47.2879469,11.4030032,858.683
47.2879471,11.4030034,858.712
47.2879473,11.4030037,858.711
47.2879476,11.403004,858.706
47.2879478,11.4030044,858.804
47.2879477,11.4030044,858.841
47.2879477,11.4030046,858.834
47.2879477,11.4030047,858.813
47.2879478,11.4030052,858.835
47.2879477,11.4030055,858.836
47.2879477,11.4030053,858.883
47.2879476,11.4030053,858.898
47.2879474,11.4030056,858.962
47.2879477,11.4030054,858.962
47.287948,11.4030052,858.99
47.2879482,11.4030051,859.033
47.2879482,11.4030056,859.039
47.2879483,11.4030056,859.041
47.2879483,11.4030059,859.124
47.2879485,11.4030058,859.121
47.2879485,11.403006,859.151
47.2879486,11.4030063,859.205
47.2879487,11.4030062,859.199
47.2879488,11.4030063,859.253
47.2879488,11.4030064,859.297
47.2879488,11.4030066,859.32
47.2879489,11.4030066,859.342
47.2879487,11.4030068,859.416
47.2879489,11.4030071,859.302
47.2879489,11.4030075,859.318
47.2879487,11.4030078,859.353
47.2879483,11.4030083,859.39
47.2879481,11.4030086,859.371
47.2879478,11.4030091,859.395
47.2879477,11.4030093,859.402
47.2879475,11.4030091,859.373
47.2879473,11.403009,859.356
47.287947,11.4030092,859.402
47.2879467,11.4030088,859.344
47.2879462,11.4030078,859.302
47.2879457,11.4030076,859.421
47.2879454,11.4030069,859.469
47.287945,11.4030059,859.45
47.2879452,11.4030052,859.411
47.2879455,11.4030047,859.38
47.2879456,11.4030053,859.393
47.2879459,11.4030058,859.437
47.2879463,11.4030067,859.497
47.287946,11.4030062,859.566
47.2879458,11.4030051,859.561
47.2879455,11.4030043,859.527
47.2879456,11.4030038,859.315
47.2879457,11.4030026,859.186
47.2879456,11.4030025,859.245
47.287945,11.4030021,859.21
